source_code,dest_code,n_pixels,n_baseline,delta_alt_median_transition,delta_alt_median_baseline,delta_alt_cliffs_delta,delta_alt_pvalue,delta_lat_signed_median_transition,delta_lat_signed_median_baseline,delta_lat_signed_cliffs_delta,delta_lat_signed_pvalue,delta_lat_poleward_median_transition,delta_lat_poleward_median_baseline,delta_lat_poleward_cliffs_delta,delta_lat_poleward_pvalue,distance_km_median_transition,distance_km_median_baseline,distance_km_cliffs_delta,distance_km_pvalue,age_from,age_to
94.0,106.0,587,66917,-2202.7883,27.551514,-0.9471185527984667,0.0,5.092605,1.6511427,0.8289468870625893,0.0,5.092605,2.315188,0.841081322258429,0.0,613.93555,422.90234,0.7837796671454396,0.0,180.0,165.0
99.0,20.0,13468,2669997,365.74365,-204.2041,0.7675638932637536,0.0,-2.446426,0.65817046,-0.4629865709844452,0.0,0.20425671,-0.48474163,0.04512733340799446,1.4542608e-19,578.1389,668.9514,-0.3952513397476257,0.0,180.0,165.0
99.0,21.0,55840,2669997,372.62445,-204.2041,0.7578316905106404,0.0,-1.0414326,0.65817046,-0.23562724308132765,0.0,2.840105,-0.48474163,0.2924778772676748,0.0,633.5863,668.9514,-0.21989889652929684,0.0,180.0,165.0
99.0,56.0,2771,2669997,167.90092,-204.2041,0.6425779480021789,0.0,1.3004804,0.65817046,-0.16630400029805148,0.0,1.2973512,-0.48474163,0.08594531679276107,4.7992997e-15,623.53973,668.9514,-0.2468753133746765,0.0,180.0,165.0
99.0,94.0,20486,2669997,1055.6749,-204.2041,0.8235817405709172,0.0,4.1828794,0.65817046,-0.030243495324014713,8.081219e-14,4.2211804,-0.48474163,0.30108170263860257,0.0,671.34753,668.9514,0.014460159449213306,0.00035549162,180.0,165.0
99.0,98.0,445,2669997,677.93536,-204.2041,0.8442030198300143,0.0,4.8033824,0.65817046,0.28696335824271624,1.0222308e-25,4.8033824,-0.48474163,0.6451181746688239,0.0,618.1236,668.9514,-0.22589571987609813,1.5445438e-16,180.0,165.0
99.0,105.0,27170,2669997,610.6451,-204.2041,0.7984353407862637,0.0,-2.4234653,0.65817046,-0.4114386197097467,0.0,2.411871,-0.48474163,0.11283888861086622,0.0,643.8939,668.9514,-0.27047893979698334,0.0,180.0,165.0
99.0,106.0,4404,2669997,42.89685,-204.2041,0.3361288818077188,0.0,5.249541,0.65817046,0.29902778268947405,0.0,5.249541,-0.48474163,0.6629621769668264,0.0,622.8341,668.9514,-0.21406705108514557,0.0,180.0,165.0
105.0,20.0,18880,284992,12.339722,27.065727,-0.12280187555666144,0.0,-3.1430368,-3.6134372,-0.10089928985071717,0.0,-3.1430368,-1.9936869,-0.2838259342605395,0.0,620.0862,612.7294,0.20565497846564584,0.0,180.0,165.0
105.0,21.0,18958,284992,27.300343,27.065727,-0.025946226119129112,2.0730861e-09,-2.8498614,-3.6134372,0.11326762365207554,0.0,0.8685715,-1.9936869,0.24566380815131494,0.0,626.3733,612.7294,0.07125744187773608,0.0,180.0,165.0
105.0,56.0,14847,284992,39.09848,27.065727,0.1807825501112923,0.0,-3.8062422,-3.6134372,-0.20418740003299773,0.0,-3.8062422,-1.9936869,-0.3686686943650598,0.0,617.3698,612.7294,0.18094357079723467,0.0,180.0,165.0
105.0,94.0,1820,284992,-1.3120422,27.065727,-0.031165521052605616,0.021693023,-2.6434007,-3.6134372,0.36116545897259034,0.0,4.2601595,-1.9936869,0.8103349594698475,0.0,638.26843,612.7294,0.14453489382697926,1.8204739e-26,180.0,165.0
105.0,98.0,358,284992,-600.1737,27.065727,-0.4625377605424502,0.0,4.5751743,-3.6134372,0.9999312535833604,0.0,4.5751743,-1.9936869,0.9999312535833604,0.0,607.6629,612.7294,-0.049700111154742155,0.103579216,180.0,165.0
105.0,99.0,11561,284992,-688.55615,27.065727,-0.7700128483841837,0.0,-3.263868,-3.6134372,-0.05712340741170163,1.8305366e-25,-3.1028028,-1.9936869,-0.10270570931781942,0.0,638.0747,612.7294,0.18999285045115455,0.0,180.0,165.0
105.0,106.0,55,284992,-992.5491,27.065727,-0.8338377600391973,9.087929e-27,4.5056458,-3.6134372,0.9996468800400138,9.859184e-38,4.5056458,-1.9936869,0.9996468800400138,9.859184e-38,608.781,612.7294,-0.043555353387910056,0.5758732,180.0,165.0
20.0,21.0,84219,208169,132.31123,132.93607,-0.1280758021268893,0.0,0.8220182,2.1863995,-0.15643871541198884,0.0,-1.0219635,-0.71100783,0.005648677298852656,0.016587174,332.9826,343.71136,0.02741125696547586,3.0470095e-31,200.0,180.0
20.0,56.0,3615,208169,112.97602,132.93607,-0.07514475268714371,3.3998994e-15,1.6499732,2.1863995,-0.40607515756146295,0.0,1.3776153,-0.71100783,0.13667005463370097,3e-45,409.45175,343.71136,0.3843554564305054,0.0,200.0,180.0
20.0,94.0,1172,208169,912.86414,132.93607,0.6120725461691281,0.0,4.591477,2.1863995,0.5609288770804937,0.0,4.591477,-0.71100783,0.5658765381573259,0.0,512.0625,343.71136,0.8645523384067195,0.0,200.0,180.0
20.0,99.0,16388,208169,-2364.8315,132.93607,-0.9828400734273665,0.0,-0.38577044,2.1863995,-0.22027376121792808,0.0,-0.82441616,-0.71100783,-0.007257299954836038,0.12130092,405.18872,343.71136,0.33848509408883665,0.0,200.0,180.0
20.0,105.0,9300,208169,139.27545,132.93607,0.24991117587101086,0.0,-0.8874377,2.1863995,-0.5106071757143971,0.0,0.94525635,-0.71100783,0.25144251437146514,0.0,437.04678,343.71136,0.32092484254806,0.0,200.0,180.0
21.0,20.0,83535,445634,132.93607,132.93607,-0.05291352372158109,0.0,2.466938,1.9061971,0.15317299719736832,0.0,-0.87415445,-0.5022608,-0.012683988313717864,5.6445137e-09,391.68756,290.6483,0.32654245007330185,0.0,200.0,180.0
21.0,56.0,4915,445634,183.54773,132.93607,0.2237390978590057,0.0,1.0192995,1.9061971,-0.26691274156703304,0.0,1.0184813,-0.5022608,0.18530814974635956,0.0,406.16437,290.6483,0.515832153471143,0.0,200.0,180.0
21.0,94.0,37029,445634,132.9281,132.93607,-0.031717807664517705,1.1106238e-24,3.1792905,1.9061971,0.5002800249198482,0.0,1.005499,-0.5022608,0.12014175162825969,0.0,535.3416,290.6483,0.678448826926592,0.0,200.0,180.0
21.0,98.0,54,445634,199.1264,132.93607,0.612464239463077,3.3224092e-15,4.1090403,1.9061971,0.767030044087001,1.6373192e-22,4.1090403,-0.5022608,0.767030044087001,1.6373192e-22,524.2378,290.6483,0.8596680983348068,7.329569e-28,200.0,180.0
21.0,99.0,35421,445634,-2846.586,132.93607,-0.9691781085596967,0.0,1.5874943,1.9061971,-0.03488929256131812,6.908035e-28,-0.44923434,-0.5022608,0.06556268489388661,0.0,444.52713,290.6483,0.48201392506875895,0.0,200.0,180.0
21.0,105.0,14379,445634,140.71442,132.93607,0.11975846589228589,0.0,-0.53648007,1.9061971,-0.21333701048080755,0.0,1.1279315,-0.5022608,0.20883092752134158,0.0,428.19427,290.6483,0.4336244158824367,0.0,200.0,180.0
56.0,20.0,4539,4950,132.54759,132.44376,-0.0020175315614839873,0.86498797,3.0770218,-1.339788,0.5760785648954849,0.0,1.6860251,-1.339788,0.47544660083985923,0.0,475.25375,427.8701,0.4241472668967712,0.0,200.0,180.0
56.0,21.0,1385,4950,-52.420654,132.44376,-0.15370163731174558,2.0039873e-18,-3.751898,-1.339788,-0.5943931736133903,0.0,-3.751898,-1.339788,-0.5943931736133903,0.0,591.1499,427.8701,0.7241331728840754,0.0,200.0,180.0
56.0,94.0,165,4950,-296.7622,132.44376,-0.24377594123048674,9.558246e-08,-5.0545483,-1.339788,-1.0,0.0,-5.0545483,-1.339788,-1.0,0.0,676.3375,427.8701,1.0,0.0,200.0,180.0
56.0,99.0,3870,4950,-4727.654,132.44376,-0.9429776838148931,0.0,-2.4819372,-1.339788,-0.5938299271787644,0.0,-2.4819372,-1.339788,-0.5938299271787644,0.0,381.9762,427.8701,-0.22615754443661418,0.0,200.0,180.0
56.0,105.0,2237,4950,120.45093,132.44376,0.00979847649494503,0.50534004,2.538119,-1.339788,0.9866123009261141,0.0,2.5389464,-1.339788,0.9874891968410073,0.0,453.74042,427.8701,0.22156387297200886,0.0,200.0,180.0
94.0,20.0,5013,50054,62.033863,132.93607,-0.24882333542969282,0.0,1.9490637,4.760418,-0.6827160996863464,0.0,2.895921,4.760418,-0.17125240228285354,0.0,338.68997,532.21375,-0.5873472647944369,0.0,200.0,180.0
94.0,21.0,30142,50054,132.93607,132.93607,0.024356687942704403,6.0026717e-09,3.256914,4.760418,-0.4018802822140596,0.0,2.425415,4.760418,-0.41798030908782935,0.0,443.81924,532.21375,-0.34410185284677897,0.0,200.0,180.0
94.0,56.0,1522,50054,116.494385,132.93607,-0.3128260374984242,0.0,0.61736894,4.760418,-0.9691425507495269,0.0,0.61736894,4.760418,-0.2948594492980433,0.0,407.35382,532.21375,-0.6272126628865005,0.0,200.0,180.0
94.0,98.0,47,50054,158.8388,132.93607,0.5519196714357004,4.0665693e-11,4.132043,4.760418,-0.25171623157628065,0.0028124389,4.132043,4.760418,-0.25171623157628065,0.0028124389,525.30774,532.21375,-0.166157571099808,0.048602585,200.0,180.0
94.0,99.0,7722,50054,-2405.333,132.93607,-0.9584111319836737,0.0,3.1771822,4.760418,-0.24145175218016546,0.0,3.1737351,4.760418,0.05013989708519606,1.219526e-12,435.0887,532.21375,-0.1626520643382433,0.0,200.0,180.0
94.0,105.0,2437,50054,131.55588,132.93607,0.027503500978893536,0.02076624,3.7090092,4.760418,-0.4520781487056761,0.0,3.7090092,4.760418,-0.19498997709474175,0.0,513.397,532.21375,-0.09323678478125852,6.981196e-15,200.0,180.0
94.0,106.0,18,50054,-100.40462,132.93607,-0.8552984998423925,2.4038652e-10,4.3145323,4.760418,-0.23646461821233067,0.082331575,4.3145323,4.760418,-0.23646461821233067,0.082331575,530.4503,532.21375,-0.06812753337506605,0.61670196,200.0,180.0
99.0,20.0,37435,2449850,268.00787,-196.69067,0.6386533331421149,0.0,2.2253237,0.5087279,0.2421123556467133,0.0,2.163962,1.1815472,0.06774500732046951,0.0,415.97232,698.66785,-0.48134707054282244,0.0,200.0,180.0
99.0,21.0,112126,2449850,356.41614,-196.69067,0.68263043796965,0.0,2.3995957,0.5087279,0.175618266633218,0.0,2.534144,1.1815472,0.12624644092183912,0.0,410.61746,698.66785,-0.4779734116247967,0.0,200.0,180.0
99.0,56.0,6932,2449850,2307.8623,-196.69067,0.8793966585398418,0.0,1.8550925,0.5087279,0.21279045306081779,0.0,1.5808983,1.1815472,0.14637852970519383,0.0,418.3963,698.66785,-0.3615357676255153,0.0,200.0,180.0
99.0,94.0,36204,2449850,234.22533,-196.69067,0.6292566171511673,0.0,4.64314,0.5087279,0.3642559710334894,0.0,4.6349344,1.1815472,0.36118656390154125,0.0,525.46875,698.66785,-0.27951078278933006,0.0,200.0,180.0
99.0,98.0,860,2449850,1221.1862,-196.69067,0.8164814632694646,0.0,4.9084377,0.5087279,0.5426996517584608,0.0,4.9084377,1.1815472,0.5491407613470403,0.0,553.83044,698.66785,-0.11073669199490621,1.8686869e-08,200.0,180.0
99.0,105.0,55479,2449850,277.54724,-196.69067,0.6593126262136213,0.0,-0.6692212,0.5087279,-0.09365850360749295,0.0,-0.5076832,1.1815472,-0.12310720600442149,0.0,447.1062,698.66785,-0.38299015289553484,0.0,200.0,180.0
99.0,106.0,3721,2449850,179.86076,-196.69067,0.21241550523660502,0.0,4.4829125,0.5087279,0.4889063118931145,0.0,4.4829125,1.1815472,0.4978446611342806,0.0,535.199,698.66785,-0.13335418629390605,6e-45,200.0,180.0
105.0,20.0,13897,246884,0.4197998,132.93607,-0.3054632160986711,0.0,1.8215004,-2.5924702,0.5168003413849347,0.0,-2.9218895,-2.5924702,-0.05456928475945644,2.1958816e-27,328.6219,447.68787,-0.4573688593216918,0.0,200.0,180.0
105.0,21.0,7238,246884,132.93607,132.93607,-0.015950297181606787,0.020515662,0.7858473,-2.5924702,0.4224180419621677,0.0,-2.8463726,-2.5924702,0.030842759607530468,7.475601e-06,333.19067,447.68787,-0.17998987683117917,0.0,200.0,180.0
105.0,56.0,2559,246884,237.25366,132.93607,0.08150170517039901,1.2062325e-12,-2.1583,-2.5924702,0.0704354106709908,8.2677254e-10,-2.1583,-2.5924702,0.026053645494022115,0.023145078,427.67834,447.68787,-0.3051186217923678,0.0,200.0,180.0
105.0,94.0,1491,246884,112.84173,132.93607,-0.09752046081840926,7.878611e-11,3.585183,-2.5924702,0.8934234773036072,0.0,3.585183,-2.5924702,0.8141342342873039,0.0,543.2795,447.68787,0.6227037565498736,0.0,200.0,180.0
105.0,98.0,3897,246884,64.24658,132.93607,-0.17461198710727943,0.0,4.8771124,-2.5924702,0.9961588615406194,0.0,4.8771124,-2.5924702,0.9961588615406194,0.0,545.6332,447.68787,0.9277473027873819,0.0,200.0,180.0
105.0,99.0,13538,246884,-655.92175,132.93607,-0.8134695462354771,0.0,-3.0123825,-2.5924702,-0.14503967613361146,0.0,-3.0123825,-2.5924702,-0.1929449997311924,0.0,518.1876,447.68787,0.1960771058150872,0.0,200.0,180.0
105.0,106.0,349,246884,-760.78516,132.93607,-0.813544349145979,0.0,4.8139033,-2.5924702,0.9954714878567381,0.0,4.8139033,-2.5924702,0.9954714878567381,0.0,545.58435,447.68787,0.9230188565988486,0.0,200.0,180.0
106.0,20.0,17,12151,68.90263,-571.9877,0.7042799672745406,5.013139e-07,4.905782,4.839195,0.8113493442805482,7.0440214e-09,4.905782,4.839195,0.8113493442805482,7.0440214e-09,545.72754,544.42065,0.8232437901504113,4.2347548e-09,200.0,180.0
106.0,21.0,200,12151,150.71191,-571.9877,0.7260044440786766,0.0,4.906226,4.839195,0.7849004197185416,0.0,4.906226,4.839195,0.7849004197185416,0.0,545.67395,544.42065,0.7586881738128548,0.0,200.0,180.0
106.0,94.0,1595,12151,284.08212,-571.9877,0.8635385608831814,0.0,3.612552,4.839195,-0.22371594220995006,0.0,3.612552,4.839195,-0.22371594220995006,0.0,541.1577,544.42065,-0.17447257846600595,7.700831e-30,200.0,180.0
106.0,98.0,343,12151,239.71979,-571.9877,0.7971242813642616,0.0,4.8790517,4.839195,0.31491727156315097,2.2376933e-23,4.8790517,4.839195,0.31491727156315097,2.2376933e-23,545.3433,544.42065,0.36356052231960656,1.3094101e-30,200.0,180.0
106.0,99.0,44635,12151,-23.856445,-571.9877,0.3456639404663935,0.0,3.6315777,4.839195,-0.8854679656110629,0.0,3.6315777,4.839195,-0.8854679656110629,0.0,524.8712,544.42065,-0.8882957632458381,0.0,200.0,180.0
106.0,105.0,17183,12151,300.5294,-571.9877,0.8589033493662526,0.0,2.8825758,4.839195,-0.9014627346812057,0.0,2.8825758,4.839195,-0.9014627346812057,0.0,523.8895,544.42065,-0.8649252813942089,0.0,200.0,180.0
20.0,21.0,89358,174387,9.643005,9.643005,-0.14880998816776259,0.0,4.3379927,5.2788115,-0.20590821805286563,0.0,0.46725893,-3.980695,0.13586561828601007,0.0,690.6848,693.00433,0.022911014386794104,5.123478e-22,210.0,200.0
20.0,56.0,1529,174387,1.0123749,9.643005,-0.2397415387469387,0.0,6.1619635,5.2788115,0.14659356733255624,4.829273e-23,6.1619635,-3.980695,0.8123251262537972,0.0,783.1375,693.00433,0.5924001008664479,0.0,210.0,200.0
20.0,94.0,2871,174387,9.643005,9.643005,-0.04194090014390994,0.00010039192,2.6001558,5.2788115,-0.7545263457630779,0.0,2.6001558,-3.980695,0.4874522534352841,0.0,695.04486,693.00433,-0.2112203683821151,0.0,210.0,200.0
20.0,98.0,120,174387,2.0749245,9.643005,-0.5857122377241423,4.274069e-29,6.7091446,5.2788115,0.5486077421673252,2.340467e-25,6.7091446,-3.980695,0.9660110367554156,0.0,789.026,693.00433,0.8435988156609533,0.0,210.0,200.0
20.0,99.0,20889,174387,-777.5326,9.643005,-0.9305095756767757,0.0,3.92939,5.2788115,-0.33788556276430326,0.0,3.7207637,-3.980695,0.5506525082072,0.0,659.81323,693.00433,-0.06450205838590184,0.0,210.0,200.0
20.0,105.0,30263,174387,8.554527,9.643005,-0.20237101259414103,0.0,4.486207,5.2788115,-0.10556672323143845,0.0,4.283753,-3.980695,0.60620659329809,0.0,753.7362,693.00433,0.34149917096480586,0.0,210.0,200.0
21.0,20.0,110940,399147,9.643005,9.643005,0.005588322609954233,0.004185868,5.218059,5.006278,0.04577868004800201,0.0,0.49214292,-3.9759512,0.24772140482223004,0.0,679.5205,660.68695,0.09346989614628476,0.0,210.0,200.0
21.0,56.0,5265,399147,-1.1866064,9.643005,-0.07094642477980784,5.0362757e-19,5.9065566,5.006278,0.32787348603042243,0.0,5.9065566,-3.9759512,0.7978270242488688,0.0,767.19775,660.68695,0.7014964111823163,0.0,210.0,200.0
21.0,94.0,30399,399147,9.643005,9.643005,-0.05790176394214708,0.0,2.716143,5.006278,-0.38646893957926354,0.0,2.3005648,-3.9759512,0.5034337201103625,0.0,557.1648,660.68695,-0.2019650723220493,0.0,210.0,200.0
21.0,98.0,645,399147,7.1562424,9.643005,-0.1673293375642938,1.3572402e-13,5.2651663,5.006278,-0.10009901541393607,1.08419845e-05,5.2651663,-3.9759512,0.7471056135736589,0.0,767.36066,660.68695,0.6239657969845502,0.0,210.0,200.0
21.0,99.0,42581,399147,-752.99536,9.643005,-0.9068610198722061,0.0,3.3480089,5.006278,-0.24100470902234528,0.0,1.0247737,-3.9759512,0.3717271295005271,0.0,658.6684,660.68695,-0.0325202637787525,2.2239955e-28,210.0,200.0
21.0,105.0,26598,399147,9.125513,9.643005,-0.010310773818106411,0.0045871115,4.0216436,5.006278,-0.17114637539031263,0.0,2.1185877,-3.9759512,0.37884781608231544,0.0,732.7002,660.68695,0.3020255578659359,0.0,210.0,200.0
21.0,106.0,310,399147,-31.802269,9.643005,-0.6995898592458094,0.0,4.838587,5.006278,-0.15779204799396007,1.508256e-06,4.838587,-3.9759512,0.7413150559697588,0.0,783.45764,660.68695,0.6712428366394563,0.0,210.0,200.0
56.0,20.0,5560,62,-76.68998,-851.5387,0.8285565096310048,2.6992113e-29,3.7574458,3.0501742,0.42206428405662577,1.0415937e-08,3.7572732,-3.0501742,0.9434033418426548,1.7714886e-37,782.92145,598.34766,0.42647946159201666,7.307957e-09,210.0,200.0
56.0,21.0,3612,62,30.464016,-851.5387,0.9700371521451792,2.679019e-39,3.535345,3.0501742,0.6323366555924697,1.23491704e-17,3.5320873,-3.0501742,0.9861572535991141,1.47694e-40,782.515,598.34766,1.0,1.1802e-41,210.0,200.0
56.0,94.0,247,62,5.618164,-851.5387,1.0,4.3315654e-34,5.7823277,3.0501742,1.0,4.3315654e-34,5.7823277,-3.0501742,1.0,4.3315654e-34,788.00476,598.34766,1.0,4.3315654e-34,210.0,200.0
56.0,98.0,5,62,-22.746828,-851.5387,1.0,2.0708976e-07,5.9083242,3.0501742,1.0,2.0708976e-07,5.9083242,-3.0501742,1.0,2.0708976e-07,788.1055,598.34766,1.0,2.0708976e-07,210.0,200.0
56.0,99.0,1773,62,-525.5109,-851.5387,0.19702345214053096,0.008280428,3.6520069,3.0501742,0.5318668922729837,1.0180937e-12,3.6520069,-3.0501742,0.612175463493623,2.3185007e-16,670.9306,598.34766,0.5984207557811618,1.0574231e-15,210.0,200.0
56.0,105.0,3765,62,-22.43618,-851.5387,0.7473846549286725,4.9718653e-24,4.3996654,3.0501742,0.5770038127061645,5.987963e-15,4.37157,-3.0501742,0.4615088034956947,4.318052e-10,671.63684,598.34766,0.996641391423553,2.051e-41,210.0,200.0
56.0,106.0,32,62,-22.682772,-851.5387,1.0,2.5460817e-15,5.861754,3.0501742,1.0,2.5460817e-15,5.861754,-3.0501742,1.0,2.5460817e-15,787.9613,598.34766,1.0,2.5460817e-15,210.0,200.0
94.0,20.0,3568,47835,97.32225,9.643028,0.3243401153348042,0.0,5.804784,1.9013287,0.7271833273101997,0.0,5.7979465,-0.9776053,0.7658379936450082,0.0,738.25525,422.08127,0.7844938294520449,0.0,210.0,200.0
94.0,21.0,63237,47835,9.643005,9.643028,0.11667999196394474,0.0,4.0413947,1.9013287,0.49289223024893847,0.0,-3.098898,-0.9776053,-0.3077494782755158,0.0,504.84677,422.08127,0.3496323105406294,0.0,210.0,200.0
94.0,56.0,2116,47835,133.37337,9.643028,0.2104441998260007,0.0,6.733796,1.9013287,0.806137275207407,0.0,6.733796,-0.9776053,0.815313885179106,0.0,753.5552,422.08127,0.9452207918563793,0.0,210.0,200.0
94.0,98.0,1950,47835,-59.481995,9.643028,-0.4134762819842782,0.0,-2.2174416,1.9013287,-0.7216803917311914,0.0,-2.2174416,-0.9776053,-0.3356160090910797,0.0,752.10315,422.08127,0.9125272933400874,0.0,210.0,200.0
94.0,99.0,18012,47835,-760.19,9.643028,-0.9727956863525312,0.0,4.8989153,1.9013287,0.2840280294885347,0.0,3.2188497,-0.9776053,0.296585401261243,0.0,716.2508,422.08127,0.5731817117102123,0.0,210.0,200.0
94.0,105.0,23215,47835,-162.69849,9.643028,-0.3322174461753703,0.0,3.9580097,1.9013287,0.2560407366291906,0.0,2.8284955,-0.9776053,0.0665930369761929,0.0,728.79517,422.08127,0.8768722100282755,0.0,210.0,200.0
94.0,106.0,898,47835,-919.67883,9.643028,-0.9396414875466264,0.0,-1.137924,1.9013287,-0.3898894050004388,0.0,-1.137924,-0.9776053,0.015684623018575206,0.41992953,765.2632,422.08127,0.9313329762223195,0.0,210.0,200.0
98.0,99.0,3431,2006,-848.60834,9.643032,-0.9371445558399125,0.0,2.4075816,4.8419433,-0.7199000491966246,0.0,2.4075816,4.8419433,-0.7199000491966246,0.0,626.854,752.99963,-0.8279755603489735,0.0,210.0,200.0
98.0,105.0,35013,2006,-34.931076,9.643032,-0.14130374705717486,1.5478403e-26,3.2947195,4.8419433,-0.24734147313863397,0.0,3.2947195,4.8419433,-0.24734147313863397,0.0,691.348,752.99963,-0.7390759632108159,0.0,210.0,200.0
98.0,106.0,488,2006,-110.93068,9.643032,-0.7709903077652289,0.0,4.7221627,4.8419433,-0.1253973734534103,1.6914817e-05,4.7221627,4.8419433,-0.1253973734534103,1.6914817e-05,757.0616,752.99963,0.19496020136312375,2.2509765e-11,210.0,200.0
99.0,20.0,12645,2734162,558.149,-248.34229,0.7962633651966098,0.0,5.798136,1.7741671,0.35434076708663853,0.0,3.8691714,-0.27185977,0.15858016964031552,0.0,772.7802,753.3765,0.05654555932419281,4.3678213e-28,210.0,200.0
99.0,21.0,46784,2734162,779.9972,-248.34229,0.80602642043253,0.0,3.5086155,1.7741671,0.17796630814021408,0.0,0.5200406,-0.27185977,-0.024092567529745534,3.5650712e-19,744.2146,753.3765,-0.10397620472971136,0.0,210.0,200.0
99.0,56.0,7825,2734162,2944.968,-248.34229,0.9172894110644594,0.0,6.5790052,1.7741671,0.2379068947100842,0.0,6.575992,-0.27185977,0.2742605470629005,0.0,768.1408,753.3765,-0.029573403678904486,6.050069e-06,210.0,200.0
99.0,94.0,16589,2734162,1851.941,-248.34229,0.8422983168428508,0.0,1.2719487,1.7741671,-0.0668773819617543,0.0,-0.86473453,-0.27185977,-0.10478927753020428,0.0,731.2173,753.3765,-0.1194132138085301,0.0,210.0,200.0
99.0,98.0,2693,2734162,287.5801,-248.34229,0.7127193262152234,0.0,5.0498066,1.7741671,0.22078516668814485,0.0,5.0498066,-0.27185977,0.28123764279529984,0.0,767.6812,753.3765,0.096626719934638,3.9282183e-18,210.0,200.0
99.0,105.0,40649,2734162,2616.123,-248.34229,0.9150533123090034,0.0,3.9337947,1.7741671,0.29598357085458327,0.0,3.89479,-0.27185977,0.2692400849156389,0.0,658.01556,753.3765,-0.13238395105806688,0.0,210.0,200.0
99.0,106.0,72672,2734162,53.19876,-248.34229,0.3985266314344975,0.0,-0.47390696,1.7741671,-0.07629675189934704,0.0,-0.47390696,-0.27185977,0.03606395798910689,0.0,779.5386,753.3765,0.12006321574055501,0.0,210.0,200.0
105.0,20.0,9225,119527,9.643005,9.643028,0.054684155565944303,1.8428037e-18,6.077656,4.682008,0.3226490922451035,0.0,-5.717392,2.9277627,-0.37257591876997187,0.0,769.38184,729.37415,0.2416745245367904,0.0,210.0,200.0
105.0,21.0,4312,119527,2.0044518,9.643028,-0.056892407601123796,2.0513613e-10,6.254266,4.682008,0.544848213008067,0.0,-5.4964933,2.9277627,-0.3684861365189719,0.0,778.37897,729.37415,0.3206622119503728,0.0,210.0,200.0
105.0,94.0,128,119527,9.27184,9.643028,0.0167324903578272,0.74311465,5.8659277,4.682008,0.2633143949693375,2.5079723e-07,5.8659277,2.9277627,0.6337969794481582,2.2179888e-35,789.0918,729.37415,0.648815095124951,5.388244e-37,210.0,200.0
105.0,98.0,11318,119527,0.85264206,9.643028,-0.1477143163464758,0.0,6.2098947,4.682008,0.37558148981394734,0.0,6.2098947,2.9277627,0.7009342767939482,0.0,788.30286,729.37415,0.4512672952051995,0.0,210.0,200.0
105.0,99.0,5679,119527,-616.4442,9.643028,-0.7834136701710429,0.0,2.502192,4.682008,-0.2131725068280047,0.0,2.0158415,2.9277627,0.10796935304507982,3.9e-43,713.4276,729.37415,-0.2178901528116859,0.0,210.0,200.0
105.0,106.0,989,119527,-179.49194,9.643028,-0.6013093504399034,0.0,5.8840966,4.682008,0.34840932623512644,0.0,5.8840966,2.9277627,0.7085757889141107,0.0,770.22235,729.37415,0.36362882096021854,0.0,210.0,200.0
106.0,98.0,650,1663,201.25269,19.798145,0.6091086544243489,0.0,4.988079,5.206455,-0.37322632869235395,2.2e-44,4.988079,5.206455,-0.37322632869235395,2.2e-44,768.456,762.1752,0.3296479948193718,5.484893e-35,210.0,200.0
106.0,99.0,4887,1663,-23.957367,19.798145,-0.14626592253725534,4.533194e-19,2.3305821,5.206455,-0.7387317783592904,0.0,2.3305821,5.206455,-0.7387317783592904,0.0,650.6464,762.1752,-0.6643691628027333,0.0,210.0,200.0
106.0,105.0,8685,1663,2332.832,19.798145,0.9592907505319994,0.0,0.7827661,5.206455,-0.8523880689503089,0.0,0.7827661,5.206455,-0.8523880689503089,0.0,615.9186,762.1752,-0.6669186199275712,0.0,210.0,200.0
20.0,21.0,110599,122814,-15.842102,-15.842102,0.043463625403051376,0.0,5.4820247,4.812912,0.32401275990493494,0.0,-4.432395,-4.289212,-0.10432451106472607,0.0,627.57666,575.91797,0.4278438098861437,0.0,220.0,210.0
20.0,56.0,5330,122814,-163.75912,-15.842102,-0.3889741900158604,0.0,4.5093026,4.812912,-0.23554881157555752,0.0,4.5093026,-4.289212,0.6304894669652679,0.0,571.5468,575.91797,0.06871547178024917,1.792136e-17,220.0,210.0
20.0,94.0,8164,122814,-41.109344,-15.842102,-0.10818668306922252,0.0,3.7992501,4.812912,-0.22548970098040733,0.0,0.20193312,-4.289212,0.47277926511114465,0.0,606.0432,575.91797,0.21243338187093896,0.0,220.0,210.0
20.0,98.0,6501,122814,-15.842102,-15.842102,0.11123769208732659,0.0,5.0094733,4.812912,0.19958487216254506,0.0,5.0094733,-4.289212,0.7971681925333021,0.0,714.69763,575.91797,0.7839916281809223,0.0,220.0,210.0
20.0,99.0,12559,122814,-379.20786,-15.842102,-0.817428937201223,0.0,4.6511416,4.812912,-0.019167610206060615,0.00039448368,4.4034977,-4.289212,0.5453000282168092,0.0,611.46936,575.91797,0.25925471985883064,0.0,220.0,210.0
20.0,105.0,26429,122814,-15.842102,-15.842102,0.01596649652461002,4.019554e-05,5.173122,4.812912,0.3786076079915044,0.0,5.0741124,-4.289212,0.7064174641651766,0.0,643.0273,575.91797,0.6220971418121131,0.0,220.0,210.0
